Package Name,sunday,monday,tuesday,wednesday,thursday,friday,saturday,normalized_sunday,normalized_monday,normalized_tuesday,normalized_wednesday,normalized_thursday,normalized_friday,normalized_saturday,
keeweb,0,0,1,0,0,0,0,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000
@babel/plugin-external-helpers,3,7,12,8,3,10,5,0.0625,0.1458,0.2500,0.1667,0.0625,0.2083,0.1042
@fortawesome/fontawesome-free,0,9,18,18,10,13,4,0.0000,0.1250,0.2500,0.2500,0.1389,0.1806,0.0556
adm-zip,3,6,7,4,6,6,2,0.0882,0.1765,0.2059,0.1176,0.1765,0.1765,0.0588
argon2-browser,4,3,3,4,6,7,6,0.1212,0.0909,0.0909,0.1212,0.1818,0.2121,0.1818
autoprefixer,27,36,49,33,28,34,32,0.1130,0.1506,0.2050,0.1381,0.1172,0.1423,0.1339
babel-cli,4,3,12,12,21,19,4,0.0533,0.0400,0.1600,0.1600,0.2800,0.2533,0.0533
babel-eslint,7,25,27,20,14,21,22,0.0515,0.1838,0.1985,0.1471,0.1029,0.1544,0.1618
babel-loader,7,7,11,14,16,15,6,0.0921,0.0921,0.1447,0.1842,0.2105,0.1974,0.0789
baron,14,9,2,2,2,2,2,0.4242,0.2727,0.0606,0.0606,0.0606,0.0606,0.0606
base64-inline-loader,0,1,2,0,0,1,4,0.0000,0.1250,0.2500,0.0000,0.0000,0.1250,0.5000
base64-loader,1,0,0,0,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bourbon,1,4,5,4,6,7,10,0.0270,0.1081,0.1351,0.1081,0.1622,0.1892,0.2703
chai,8,14,13,16,18,10,3,0.0976,0.1707,0.1585,0.1951,0.2195,0.1220,0.0366
cross-env,3,3,9,11,4,9,9,0.0625,0.0625,0.1875,0.2292,0.0833,0.1875,0.1875
css-loader,8,32,18,23,25,26,9,0.0567,0.2270,0.1277,0.1631,0.1773,0.1844,0.0638
dompurify,2,18,21,19,15,15,4,0.0213,0.1915,0.2234,0.2021,0.1596,0.1596,0.0426
electron,5,73,206,167,269,155,73,0.0053,0.0770,0.2173,0.1762,0.2838,0.1635,0.0770
electron-builder,73,124,146,142,142,132,104,0.0846,0.1437,0.1692,0.1645,0.1645,0.1530,0.1205
electron-evil-feature-patcher,1,0,0,0,0,2,2,0.2000,0.0000,0.0000,0.0000,0.0000,0.4000,0.4000
electron-notarize,0,1,2,4,1,4,5,0.0000,0.0588,0.1176,0.2353,0.0588,0.2353,0.2941
electron-osx-sign,4,1,11,9,5,4,2,0.1111,0.0278,0.3056,0.2500,0.1389,0.1111,0.0556
eslint,45,22,36,20,13,42,149,0.1376,0.0673,0.1101,0.0612,0.0398,0.1284,0.4557
eslint-config-prettier,14,8,13,7,6,5,15,0.2059,0.1176,0.1912,0.1029,0.0882,0.0735,0.2206
eslint-config-standard,4,4,10,19,15,13,17,0.0488,0.0488,0.1220,0.2317,0.1829,0.1585,0.2073
eslint-plugin-babel,1,1,5,4,6,4,1,0.0455,0.0455,0.2273,0.1818,0.2727,0.1818,0.0455
eslint-plugin-import,7,19,19,20,33,20,11,0.0543,0.1473,0.1473,0.1550,0.2558,0.1550,0.0853
eslint-plugin-node,9,10,10,3,12,8,8,0.1500,0.1667,0.1667,0.0500,0.2000,0.1333,0.1333
eslint-plugin-prettier,4,7,3,4,6,6,3,0.1212,0.2121,0.0909,0.1212,0.1818,0.1818,0.0909
eslint-plugin-promise,0,0,7,6,9,9,8,0.0000,0.0000,0.1795,0.1538,0.2308,0.2308,0.2051
eslint-plugin-standard,1,1,4,6,9,1,0,0.0455,0.0455,0.1818,0.2727,0.4091,0.0455,0.0000
exports-loader,1,3,2,5,2,2,1,0.0625,0.1875,0.1250,0.3125,0.1250,0.1250,0.0625
grunt,4,13,21,9,14,5,5,0.0563,0.1831,0.2958,0.1268,0.1972,0.0704,0.0704
grunt-chmod,0,0,0,3,3,0,0,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000
grunt-contrib-clean,1,4,3,2,3,1,3,0.0588,0.2353,0.1765,0.1176,0.1765,0.0588,0.1765
grunt-contrib-compress,1,9,11,9,7,5,5,0.0213,0.1915,0.2340,0.1915,0.1489,0.1064,0.1064
grunt-contrib-copy,0,4,5,4,2,3,1,0.0000,0.2105,0.2632,0.2105,0.1053,0.1579,0.0526
grunt-contrib-deb,0,0,0,1,1,3,0,0.0000,0.0000,0.0000,0.2000,0.2000,0.6000,0.0000
grunt-contrib-htmlmin,2,3,5,5,0,6,3,0.0833,0.1250,0.2083,0.2083,0.0000,0.2500,0.1250
grunt-contrib-watch,3,3,4,3,6,4,2,0.1200,0.1200,0.1600,0.1200,0.2400,0.1600,0.0800
grunt-electron,1,2,3,1,5,0,2,0.0714,0.1429,0.2143,0.0714,0.3571,0.0000,0.1429
grunt-eslint,11,7,8,4,9,5,10,0.2037,0.1296,0.1481,0.0741,0.1667,0.0926,0.1852
grunt-inline-alt,0,0,0,1,0,5,0,0.0000,0.0000,0.0000,0.1667,0.0000,0.8333,0.0000
grunt-string-replace,0,2,10,1,6,6,1,0.0000,0.0769,0.3846,0.0385,0.2308,0.2308,0.0385
grunt-webpack,5,15,12,7,8,8,7,0.0806,0.2419,0.1935,0.1129,0.1290,0.1290,0.1129
handlebars,10,9,15,15,14,10,7,0.1250,0.1125,0.1875,0.1875,0.1750,0.1250,0.0875
handlebars-loader,4,3,8,4,1,5,3,0.1429,0.1071,0.2857,0.1429,0.0357,0.1786,0.1071
html-minifier,19,9,16,8,12,7,11,0.2317,0.1098,0.1951,0.0976,0.1463,0.0854,0.1341
ignore-loader,1,0,0,0,1,1,0,0.3333,0.0000,0.0000,0.0000,0.3333,0.3333,0.0000
jquery,1,3,14,7,7,17,9,0.0172,0.0517,0.2414,0.1207,0.1207,0.2931,0.1552
json-loader,2,1,7,1,2,3,2,0.1111,0.0556,0.3889,0.0556,0.1111,0.1667,0.1111
jsqrcode,0,2,0,0,3,2,0,0.0000,0.2857,0.0000,0.0000,0.4286,0.2857,0.0000
kdbxweb,20,5,7,11,10,10,19,0.2439,0.0610,0.0854,0.1341,0.1220,0.1220,0.2317
load-grunt-tasks,1,3,2,5,3,4,6,0.0417,0.1250,0.0833,0.2083,0.1250,0.1667,0.2500
marked,21,16,16,17,22,18,22,0.1591,0.1212,0.1212,0.1288,0.1667,0.1364,0.1667
mini-css-extract-plugin,1,8,12,16,16,15,4,0.0139,0.1111,0.1667,0.2222,0.2222,0.2083,0.0556
mocha,20,29,23,35,29,37,17,0.1053,0.1526,0.1211,0.1842,0.1526,0.1947,0.0895
morphdom,0,8,16,16,5,9,13,0.0000,0.1194,0.2388,0.2388,0.0746,0.1343,0.1940
node-fetch,9,18,15,13,9,13,13,0.1000,0.2000,0.1667,0.1444,0.1000,0.1444,0.1444
normalize.css,2,2,4,0,2,2,1,0.1538,0.1538,0.3077,0.0000,0.1538,0.1538,0.0769
optimize-css-assets-webpack-plugin,6,4,2,4,1,1,9,0.2222,0.1481,0.0741,0.1481,0.0370,0.0370,0.3333
pikaday,0,0,3,3,4,3,1,0.0000,0.0000,0.2143,0.2143,0.2857,0.2143,0.0714
pkcs11-smartcard-sign,0,0,0,0,0,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000
postcss,18,32,46,33,38,34,35,0.0763,0.1356,0.1949,0.1398,0.1610,0.1441,0.1483
postcss-loader,7,7,11,15,14,12,7,0.0959,0.0959,0.1507,0.2055,0.1918,0.1644,0.0959
prettier,6,12,21,27,27,15,23,0.0458,0.0916,0.1603,0.2061,0.2061,0.1145,0.1756
puppeteer,13,41,137,156,161,191,101,0.0163,0.0512,0.1713,0.1950,0.2013,0.2387,0.1263
raw-loader,0,6,5,2,3,2,0,0.0000,0.3333,0.2778,0.1111,0.1667,0.1111,0.0000
run-remote-task,1,1,0,2,0,0,0,0.2500,0.2500,0.0000,0.5000,0.0000,0.0000,0.0000
sass,2,0,38,42,45,43,44,0.0093,0.0000,0.1776,0.1963,0.2103,0.2009,0.2056
sass-loader,4,17,19,17,12,18,4,0.0440,0.1868,0.2088,0.1868,0.1319,0.1978,0.0440
stats-webpack-plugin,6,4,3,0,4,0,2,0.3158,0.2105,0.1579,0.0000,0.2105,0.0000,0.1053
string-replace-loader,5,3,3,1,3,4,1,0.2500,0.1500,0.1500,0.0500,0.1500,0.2000,0.0500
strip-sourcemap-loader,0,0,0,1,0,0,0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
sumchecker,2,0,4,1,0,3,0,0.2000,0.0000,0.4000,0.1000,0.0000,0.3000,0.0000
svg2ttf,3,2,4,5,6,8,5,0.0909,0.0606,0.1212,0.1515,0.1818,0.2424,0.1515
svgicons2svgfont,10,3,9,3,8,3,21,0.1754,0.0526,0.1579,0.0526,0.1404,0.0526,0.3684
terser-webpack-plugin,0,10,11,15,16,13,9,0.0000,0.1351,0.1486,0.2027,0.2162,0.1757,0.1216
time-grunt,4,0,3,5,9,3,3,0.1481,0.0000,0.1111,0.1852,0.3333,0.1111,0.1111
url-loader,2,3,8,7,4,5,3,0.0625,0.0938,0.2500,0.2188,0.1250,0.1563,0.0938
wawoff2,2,0,0,1,2,0,0,0.4000,0.0000,0.0000,0.2000,0.4000,0.0000,0.0000
webpack,51,149,139,149,147,117,60,0.0628,0.1835,0.1712,0.1835,0.1810,0.1441,0.0739
webpack-bundle-analyzer,7,11,14,13,14,16,10,0.0824,0.1294,0.1647,0.1529,0.1647,0.1882,0.1176
webpack-dev-server,24,20,42,43,31,28,20,0.1154,0.0962,0.2019,0.2067,0.1490,0.1346,0.0962
fraction.js,6,6,4,4,8,12,5,0.1333,0.1333,0.0889,0.0889,0.1778,0.2667,0.1111
normalize-range,1,0,0,0,0,0,2,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667
postcss-value-parser,1,9,12,5,5,2,2,0.0278,0.2500,0.3333,0.1389,0.1389,0.0556,0.0556
babel-core,12,25,46,40,44,71,26,0.0455,0.0947,0.1742,0.1515,0.1667,0.2689,0.0985
babel-polyfill,3,2,8,10,6,11,2,0.0714,0.0476,0.1905,0.2381,0.1429,0.2619,0.0476
babel-register,3,2,10,11,9,13,2,0.0600,0.0400,0.2000,0.2200,0.1800,0.2600,0.0400
babel-runtime,11,21,35,32,23,48,21,0.0576,0.1099,0.1832,0.1675,0.1204,0.2513,0.1099
commander,9,19,18,11,13,22,17,0.0826,0.1743,0.1651,0.1009,0.1193,0.2018,0.1560
fs-readdir-recursive,2,2,0,1,1,1,0,0.2857,0.2857,0.0000,0.1429,0.1429,0.1429,0.0000
output-file-sync,2,0,0,1,2,0,1,0.3333,0.0000,0.0000,0.1667,0.3333,0.0000,0.1667
v8flags,2,7,10,3,5,5,3,0.0571,0.2000,0.2857,0.0857,0.1429,0.1429,0.0857
babel-code-frame,3,2,6,11,15,15,2,0.0556,0.0370,0.1111,0.2037,0.2778,0.2778,0.0370
babel-generator,5,4,15,18,25,20,7,0.0532,0.0426,0.1596,0.1915,0.2660,0.2128,0.0745
babel-helpers,3,1,10,8,16,13,1,0.0577,0.0192,0.1923,0.1538,0.3077,0.2500,0.0192
babel-messages,2,2,8,8,12,13,2,0.0426,0.0426,0.1702,0.1702,0.2553,0.2766,0.0426
babel-template,3,2,9,9,10,11,2,0.0652,0.0435,0.1957,0.1957,0.2174,0.2391,0.0435
babel-traverse,4,1,19,16,12,21,5,0.0513,0.0128,0.2436,0.2051,0.1538,0.2692,0.0641
babel-types,3,4,14,13,16,18,7,0.0400,0.0533,0.1867,0.1733,0.2133,0.2400,0.0933
babylon,9,13,23,30,23,21,15,0.0672,0.0970,0.1716,0.2239,0.1716,0.1567,0.1119
private,1,0,1,1,7,3,1,0.0714,0.0000,0.0714,0.0714,0.5000,0.2143,0.0714
trim-right,0,0,1,1,1,0,0,0.0000,0.0000,0.3333,0.3333,0.3333,0.0000,0.0000
is-finite,0,1,0,1,1,2,0,0.0000,0.2000,0.0000,0.2000,0.2000,0.4000,0.0000
number-is-nan,0,0,0,1,1,2,0,0.0000,0.0000,0.0000,0.2500,0.2500,0.5000,0.0000
invariant,1,1,4,6,1,0,0,0.0769,0.0769,0.3077,0.4615,0.0769,0.0000,0.0000
loose-envify,3,1,1,0,0,0,1,0.5000,0.1667,0.1667,0.0000,0.0000,0.0000,0.1667
home-or-tmp,0,1,0,0,0,0,3,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.7500
user-home,1,0,1,0,1,1,1,0.2000,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000
find-cache-dir,1,2,2,2,1,2,2,0.0833,0.1667,0.1667,0.1667,0.0833,0.1667,0.1667
loader-utils,2,4,11,4,10,13,3,0.0426,0.0851,0.2340,0.0851,0.2128,0.2766,0.0638
make-dir,1,4,0,3,2,0,0,0.1000,0.4000,0.0000,0.3000,0.2000,0.0000,0.0000
schema-utils,0,8,8,4,4,8,1,0.0000,0.2424,0.2424,0.1212,0.1212,0.2424,0.0303
commondir,0,0,1,1,0,0,3,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.6000
pkg-dir,0,1,4,1,1,2,1,0.0000,0.1000,0.4000,0.1000,0.1000,0.2000,0.1000
big.js,1,3,5,2,12,5,6,0.0294,0.0882,0.1471,0.0588,0.3529,0.1471,0.1765
emojis-list,1,1,1,1,4,0,0,0.1250,0.1250,0.1250,0.1250,0.5000,0.0000,0.0000
ajv-keywords,12,6,3,3,6,7,6,0.2791,0.1395,0.0698,0.0698,0.1395,0.1628,0.1395
@types/json-schema,1,0,5,4,1,3,1,0.0667,0.0000,0.3333,0.2667,0.0667,0.2000,0.0667
ajv-errors,3,5,0,3,1,0,2,0.2143,0.3571,0.0000,0.2143,0.0714,0.0000,0.1429
ajv-formats,4,3,5,8,4,4,6,0.1176,0.0882,0.1471,0.2353,0.1176,0.1176,0.1765
file-loader,1,13,7,5,11,7,9,0.0189,0.2453,0.1321,0.0943,0.2075,0.1321,0.1698
assertion-error,2,2,1,0,0,1,0,0.3333,0.3333,0.1667,0.0000,0.0000,0.1667,0.0000
check-error,0,0,2,0,0,1,0,0.0000,0.0000,0.6667,0.0000,0.0000,0.3333,0.0000
deep-eql,2,4,3,6,3,1,0,0.1053,0.2105,0.1579,0.3158,0.1579,0.0526,0.0000
get-func-name,0,0,0,2,0,0,0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
pathval,2,0,2,2,1,0,1,0.2500,0.0000,0.2500,0.2500,0.1250,0.0000,0.1250
cross-spawn,5,8,8,8,6,10,9,0.0926,0.1481,0.1481,0.1481,0.1111,0.1852,0.1667
path-key,2,1,1,0,0,3,0,0.2857,0.1429,0.1429,0.0000,0.0000,0.4286,0.0000
shebang-command,0,0,0,0,2,2,0,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
nice-try,4,0,0,1,0,1,5,0.3636,0.0000,0.0000,0.0909,0.0000,0.0909,0.4545
shebang-regex,0,0,1,0,0,1,2,0.0000,0.0000,0.2500,0.0000,0.0000,0.2500,0.5000
icss-utils,0,1,2,2,4,0,1,0.0000,0.1000,0.2000,0.2000,0.4000,0.0000,0.1000
postcss-modules-extract-imports,3,4,4,2,2,1,2,0.1667,0.2222,0.2222,0.1111,0.1111,0.0556,0.1111
postcss-modules-local-by-default,1,2,10,6,4,7,2,0.0313,0.0625,0.3125,0.1875,0.1250,0.2188,0.0625
postcss-modules-scope,1,5,4,2,7,2,2,0.0435,0.2174,0.1739,0.0870,0.3043,0.0870,0.0870
postcss-modules-values,0,7,6,1,2,2,0,0.0000,0.3889,0.3333,0.0556,0.1111,0.1111,0.0000
cosmiconfig,8,3,7,4,4,9,9,0.1818,0.0682,0.1591,0.0909,0.0909,0.2045,0.2045
klona,0,0,2,3,3,1,3,0.0000,0.0000,0.1667,0.2500,0.2500,0.0833,0.2500
nanoid,17,12,10,15,13,11,13,0.1868,0.1319,0.1099,0.1648,0.1429,0.1209,0.1429
source-map-js,0,1,2,0,0,1,0,0.0000,0.2500,0.5000,0.0000,0.0000,0.2500,0.0000
js-base64,3,14,6,12,15,6,10,0.0455,0.2121,0.0909,0.1818,0.2273,0.0909,0.1515
postcss-selector-parser,4,12,9,6,6,8,6,0.0784,0.2353,0.1765,0.1176,0.1176,0.1569,0.1176
dot-prop,4,0,4,2,7,3,5,0.1600,0.0000,0.1600,0.0800,0.2800,0.1200,0.2000
indexes-of,1,0,0,0,0,0,1,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000
uniq,2,1,1,0,0,0,0,0.5000,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000
cssesc,1,1,0,1,1,1,0,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000
is-obj,0,0,1,0,0,1,2,0.0000,0.0000,0.2500,0.0000,0.0000,0.2500,0.5000
is-directory,3,1,0,0,0,0,4,0.3750,0.1250,0.0000,0.0000,0.0000,0.0000,0.5000
parse-json,2,4,2,2,2,1,1,0.1429,0.2857,0.1429,0.1429,0.1429,0.0714,0.0714
@types/parse-json,0,0,1,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
yaml,14,8,9,12,7,9,12,0.1972,0.1127,0.1268,0.1690,0.0986,0.1268,0.1690
caller-path,2,0,0,0,0,2,2,0.3333,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333
parent-module,0,1,2,0,1,1,0,0.0000,0.2000,0.4000,0.0000,0.2000,0.2000,0.0000
caller-callsite,2,0,1,0,1,2,1,0.2857,0.0000,0.1429,0.0000,0.1429,0.2857,0.1429
callsites,1,3,0,1,0,0,3,0.1250,0.3750,0.0000,0.1250,0.0000,0.0000,0.3750
@electron/get,0,2,7,4,12,5,5,0.0000,0.0571,0.2000,0.1143,0.3429,0.1429,0.1429
extract-zip,4,1,4,7,1,4,3,0.1667,0.0417,0.1667,0.2917,0.0417,0.1667,0.1250
electron-packager,8,18,20,14,17,10,8,0.0842,0.1895,0.2105,0.1474,0.1789,0.1053,0.0842
got,25,23,26,19,30,25,20,0.1488,0.1369,0.1548,0.1131,0.1786,0.1488,0.1190
progress,1,1,7,4,6,0,1,0.0500,0.0500,0.3500,0.2000,0.3000,0.0000,0.0500
sanitize-filename,2,3,3,1,2,6,5,0.0909,0.1364,0.1364,0.0455,0.0909,0.2727,0.2273
@sindresorhus/is,6,7,8,2,7,8,5,0.1395,0.1628,0.1860,0.0465,0.1628,0.1860,0.1163
@szmarczak/http-timer,1,3,3,1,0,5,7,0.0500,0.1500,0.1500,0.0500,0.0000,0.2500,0.3500
cacheable-request,10,5,4,6,6,12,8,0.1961,0.0980,0.0784,0.1176,0.1176,0.2353,0.1569
duplexer3,0,1,0,0,2,0,0,0.0000,0.3333,0.0000,0.0000,0.6667,0.0000,0.0000
p-cancelable,3,5,2,2,0,3,0,0.2000,0.3333,0.1333,0.1333,0.0000,0.2000,0.0000
to-readable-stream,0,1,1,1,1,1,0,0.0000,0.2000,0.2000,0.2000,0.2000,0.2000,0.0000
url-parse-lax,0,1,3,0,0,0,1,0.0000,0.2000,0.6000,0.0000,0.0000,0.0000,0.2000
into-stream,0,1,1,0,2,4,3,0.0000,0.0909,0.0909,0.0000,0.1818,0.3636,0.2727
is-retry-allowed,2,1,0,0,0,2,2,0.2857,0.1429,0.0000,0.0000,0.0000,0.2857,0.2857
isurl,2,3,2,2,0,3,0,0.1667,0.2500,0.1667,0.1667,0.0000,0.2500,0.0000
p-timeout,7,2,4,1,2,2,2,0.3500,0.1000,0.2000,0.0500,0.1000,0.1000,0.1000
timed-out,1,2,1,3,3,0,1,0.0909,0.1818,0.0909,0.2727,0.2727,0.0000,0.0909
url-to-options,0,0,2,1,0,0,0,0.0000,0.0000,0.6667,0.3333,0.0000,0.0000,0.0000
@types/cacheable-request,1,1,1,2,0,1,0,0.1667,0.1667,0.1667,0.3333,0.0000,0.1667,0.0000
@types/responselike,1,0,0,0,1,0,0,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000
cacheable-lookup,1,9,6,4,0,5,9,0.0294,0.2647,0.1765,0.1176,0.0000,0.1471,0.2647
http2-wrapper,12,12,6,6,5,10,7,0.2069,0.2069,0.1034,0.1034,0.0862,0.1724,0.1207
defer-to-connect,0,1,3,1,1,1,2,0.0000,0.1111,0.3333,0.1111,0.1111,0.1111,0.2222
json-buffer,2,4,5,3,1,0,0,0.1333,0.2667,0.3333,0.2000,0.0667,0.0000,0.0000
prepend-http,2,0,2,3,1,0,1,0.2222,0.0000,0.2222,0.3333,0.1111,0.0000,0.1111
truncate-utf8-bytes,0,0,0,0,0,3,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
utf8-byte-length,0,0,0,0,0,5,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
concat-stream,4,5,4,4,7,10,3,0.1081,0.1351,0.1081,0.1081,0.1892,0.2703,0.0811
buffer-crc32,0,3,6,4,1,1,0,0.0000,0.2000,0.4000,0.2667,0.0667,0.0667,0.0000
fd-slicer,0,2,6,1,1,1,1,0.0000,0.1667,0.5000,0.0833,0.0833,0.0833,0.0833
pend,0,1,1,0,1,1,2,0.0000,0.1667,0.1667,0.0000,0.1667,0.1667,0.3333
typedarray,0,0,2,4,0,1,1,0.0000,0.0000,0.2500,0.5000,0.0000,0.1250,0.1250
asar,0,14,11,8,8,6,3,0.0000,0.2800,0.2200,0.1600,0.1600,0.1200,0.0600
filenamify,2,2,0,2,6,4,1,0.1176,0.1176,0.0000,0.1176,0.3529,0.2353,0.0588
galactus,1,0,2,0,0,1,1,0.2000,0.0000,0.4000,0.0000,0.0000,0.2000,0.2000
get-package-info,2,0,1,0,2,0,1,0.3333,0.0000,0.1667,0.0000,0.3333,0.0000,0.1667
junk,6,3,1,1,1,1,1,0.4286,0.2143,0.0714,0.0714,0.0714,0.0714,0.0714
parse-author,0,0,1,2,2,0,1,0.0000,0.0000,0.1667,0.3333,0.3333,0.0000,0.1667
plist,1,3,4,4,5,5,3,0.0400,0.1200,0.1600,0.1600,0.2000,0.2000,0.1200
rcedit,2,6,1,6,5,1,2,0.0870,0.2609,0.0435,0.2609,0.2174,0.0435,0.0870
yargs-parser,24,21,8,4,10,9,7,0.2892,0.2530,0.0964,0.0482,0.1205,0.1084,0.0843
chromium-pickle-js,0,1,0,0,0,1,0,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000
bluebird,35,38,36,33,37,22,27,0.1535,0.1667,0.1579,0.1447,0.1623,0.0965,0.1184
compare-version,0,1,1,1,0,0,0,0.0000,0.3333,0.3333,0.3333,0.0000,0.0000,0.0000
isbinaryfile,3,2,11,3,5,8,1,0.0909,0.0606,0.3333,0.0909,0.1515,0.2424,0.0303
buffer-alloc-unsafe,1,0,1,1,0,1,0,0.2500,0.0000,0.2500,0.2500,0.0000,0.2500,0.0000
buffer-fill,1,0,1,1,0,0,0,0.3333,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000
xmlbuilder,2,22,16,20,14,19,5,0.0204,0.2245,0.1633,0.2041,0.1429,0.1939,0.0510
xmldom,3,7,9,3,1,10,3,0.0833,0.1944,0.2500,0.0833,0.0278,0.2778,0.0833
filename-reserved-regex,0,2,0,1,0,0,0,0.0000,0.6667,0.0000,0.3333,0.0000,0.0000,0.0000
strip-outer,0,0,0,0,1,2,0,0.0000,0.0000,0.0000,0.0000,0.3333,0.6667,0.0000
trim-repeated,0,0,1,1,0,0,0,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
flora-colossus,0,0,2,2,0,1,1,0.0000,0.0000,0.3333,0.3333,0.0000,0.1667,0.1667
lodash.get,2,3,3,2,2,0,1,0.1538,0.2308,0.2308,0.1538,0.1538,0.0000,0.0769
read-pkg,3,1,2,3,1,0,3,0.2308,0.0769,0.1538,0.2308,0.0769,0.0000,0.2308
load-json-file,3,2,3,1,1,1,4,0.2000,0.1333,0.2000,0.0667,0.0667,0.0667,0.2667
normalize-package-data,2,1,15,9,12,17,2,0.0345,0.0172,0.2586,0.1552,0.2069,0.2931,0.0345
hosted-git-info,1,6,19,8,12,9,7,0.0161,0.0968,0.3065,0.1290,0.1935,0.1452,0.1129
validate-npm-package-license,1,3,2,1,0,1,2,0.1000,0.3000,0.2000,0.1000,0.0000,0.1000,0.2000
spdx-correct,0,4,2,4,4,2,2,0.0000,0.2222,0.1111,0.2222,0.2222,0.1111,0.1111
spdx-expression-parse,1,0,1,3,4,0,1,0.1000,0.0000,0.1000,0.3000,0.4000,0.0000,0.1000
spdx-license-ids,3,6,2,2,4,5,4,0.1154,0.2308,0.0769,0.0769,0.1538,0.1923,0.1538
spdx-exceptions,4,2,2,0,2,0,0,0.4000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000
author-regex,0,0,2,1,0,0,0,0.0000,0.0000,0.6667,0.3333,0.0000,0.0000,0.0000
app-builder-lib,15,22,36,30,28,28,17,0.0852,0.1250,0.2045,0.1705,0.1591,0.1591,0.0966
builder-util,15,25,48,44,41,36,18,0.0661,0.1101,0.2115,0.1938,0.1806,0.1586,0.0793
builder-util-runtime,6,12,17,17,16,11,9,0.0682,0.1364,0.1932,0.1932,0.1818,0.1250,0.1023
dmg-builder,16,25,37,39,32,31,18,0.0808,0.1263,0.1869,0.1970,0.1616,0.1566,0.0909
is-ci,1,0,1,1,10,3,1,0.0588,0.0000,0.0588,0.0588,0.5882,0.1765,0.0588
lazy-val,3,0,1,1,0,1,0,0.5000,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000
read-config-file,6,6,9,6,3,7,4,0.1463,0.1463,0.2195,0.1463,0.0732,0.1707,0.0976
update-notifier,3,9,11,3,5,7,10,0.0625,0.1875,0.2292,0.0625,0.1042,0.1458,0.2083
yargs,42,53,25,26,25,38,40,0.1687,0.2129,0.1004,0.1044,0.1004,0.1526,0.1606
@develar/schema-utils,0,0,0,2,0,0,0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
@electron/universal,2,1,1,2,5,2,1,0.1429,0.0714,0.0714,0.1429,0.3571,0.1429,0.0714
@malept/flatpak-bundler,0,0,0,1,0,0,2,0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.6667
7zip-bin,3,8,3,6,9,13,6,0.0625,0.1667,0.0625,0.1250,0.1875,0.2708,0.1250
async-exit-hook,0,0,0,1,3,1,2,0.0000,0.0000,0.0000,0.1429,0.4286,0.1429,0.2857
bluebird-lst,0,1,2,2,1,3,1,0.0000,0.1000,0.2000,0.2000,0.1000,0.3000,0.1000
ejs,11,21,16,8,9,5,4,0.1486,0.2838,0.2162,0.1081,0.1216,0.0676,0.0541
electron-publish,17,40,48,53,39,33,25,0.0667,0.1569,0.1882,0.2078,0.1529,0.1294,0.0980
istextorbinary,27,10,7,11,15,3,12,0.3176,0.1176,0.0824,0.1294,0.1765,0.0353,0.1412
temp-file,0,1,4,6,4,8,4,0.0000,0.0370,0.1481,0.2222,0.1481,0.2963,0.1481
@malept/cross-spawn-promise,1,0,0,0,0,1,2,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.5000
dir-compare,7,2,6,4,7,4,5,0.2000,0.0571,0.1714,0.1143,0.2000,0.1143,0.1429
buffer-equal,1,0,0,1,0,1,2,0.2000,0.0000,0.0000,0.2000,0.0000,0.2000,0.4000
colors,2,6,4,5,3,5,4,0.0690,0.2069,0.1379,0.1724,0.1034,0.1724,0.1379
tmp-promise,2,4,6,1,1,0,1,0.1333,0.2667,0.4000,0.0667,0.0667,0.0000,0.0667
@types/debug,0,2,1,2,7,3,6,0.0000,0.0952,0.0476,0.0952,0.3333,0.1429,0.2857
